M2SL,Corporate Bonds
,0.009803921568627416
0.0038381018841588954,0.004854368932038833
0.005213764337852034,-0.0024154589371979673
0.003112033195020958,0.02421307506053272
0.007238883143743324,0.033096926713947816
0.006502395619438772,0.020594965675057253
0.0037402244134647766,0.0022421524663676085
0.00406504065040636,-0.008948545861297563
0.0010121457489880026,0.020316027088036037
-0.0006740815638691666,0.01106194690265494
0.002023608768971341,-0.002188183807440014
0.0023561090541903695,0.004385964912280826
0.001343183344526544,0.0065502183406114245
0.0006706908115359234,-0.010845986984815759
0.0030160857908847483,-0.015350877192982337
0.0026729034413632835,-0.008908685968819552
0.002665778073975167,0.0022471910112358273
0.004652708541043715,-0.0022421524663677195
0.005954349983460228,-0.008988764044943864
0.009207497533705977,-0.02947845804988658
0.004887585532746819,-0.007009345794392607
0.003566796368352776,0.0117647058823529
0.004523424878836835,0.0023255813953488857
0.004824702476680542,0.009280742459396807
0.00544174135723452,-0.006896551724137834
0.0076408787010504575,-0.011574074074074292
0.005687203791469253,-0.011709601873536313
0.005026704366949408,0.007109004739336511
0.007189746795873697,0.004705882352941115
0.006517690875232907,0.014051522248243575
0.004008633980882026,0.018475750577367167
0.006142506142506221,0.009070294784580435
0.005799755799755779,0.0
0.004855842185129022,-0.006741573033707926
0.006946541830262554,-0.006787330316742168
0.006298740251949653,0.006833712984054774
0.005961251862891315,0.0
0.007703703703703768,0.0
0.008820935019111964,-0.006787330316742168
0.006995045176333425,-0.013667425968109215
0.005788712011577379,-0.011547344110854452
0.005179856115107961,0.0
0.004294302891497237,0.014018691588784993
0.005701254275940704,0.0023041474654377225
0.005952380952380931,-0.006896551724137834
0.006480698788391193,-0.0092592592592593
0.007278835386338223,-0.007009345794392607
0.008060033351862117,-0.0023529411764705577
0.006892748828232653,-0.007075471698113289
0.007393209200438067,-0.004750593824227933
0.007610763794509312,0.0
0.007013757755597538,0.004773269689737347
0.007500669702652063,0.002375296912114022
0.00611539484179735,0.0023696682464455776
0.007135306553911258,0.007092198581560183
0.006559958016268741,0.007042253521126751
0.006256517205422307,0.004662004662004504
0.0059585492227980374,0.0023201856148493682
0.008241050733968525,0.0023148148148146586
0.004342273307790467,0.004618937644341736
0.0050864699898269805,0.009195402298850519
0.006072874493927127,-0.006833712984054552
0.005533199195171035,0.004587155963302614
0.0047523761880940985,0.004566210045662267
0.006223549912870219,0.002272727272727204
0.007174666006927399,0.0
0.00736919675755332,-0.0022675736961450532
0.008046817849304944,0.002272727272727204
0.00846637639090475,0.0022675736961450532
0.005277044854881341,0.0
0.0069195895967548715,0.002262443438914019
0.006398104265402882,0.0022573363431153126
0.006592889098187005,-0.0022522522522524513
0.006783625730994114,-0.004514672686230181
0.006505576208178487,0.0022675736961450532
0.005078485687904033,0.002262443438914019
0.003904455672944618,0.0022573363431153126
0.006863417982155173,0.0045045045045044585
0.006362190411270063,0.004484304932735439
0.006547753443215232,0.0022321428571427937
0.008299685957828595,0.006681514476614581
0.006896551724137945,0.008849557522123908
0.006849315068493178,0.00877192982456143
0.007680491551459223,0.01739130434782621
0.0060975609756097615,0.012820512820512997
0.005627705627705648,0.00843881856540074
0.005596211795092509,0.029288702928870203
0.004494863013698724,0.008130081300812941
0.0017046665246112092,0.0040322580645162365
0.0023399276749627163,0.01807228915662651
-0.0006366723259763063,0.017751479289940697
0.0036101083032491488,0.029069767441860295
0.005924672027084021,0.033898305084745894
0.0006310475389146308,-0.014571948998178486
0.0033634643682993737,-0.011090573012939142
0.0060758432851455435,0.007476635514018781
0.00291545189504383,-0.03525046382189234
0.007267441860465018,-0.03269230769230769
0.009482580911152283,0.01988071570576544
0.004900959771288571,-0.0038986354775827348
0.010363747205852425,0.02544031311154593
0.0096540627514079,0.03816793893129766
0.008565737051792865,0.025735294117646967
0.00888801106063597,0.007168458781362075
0.007635082223962586,0.005338078291815096
0.006800077715173991,0.030088495575221197
0.005789270551910475,0.04295532646048117
0.006907137375287586,0.01976935749588149
0.004954268292682862,-0.003231017770597866
0.005688282138794021,-0.011345218800648316
0.0052790346907996,0.0016393442622952836
0.0046886721680419186,0.016366612111292866
0.005973492626469845,0.009661835748792313
0.006865837817777054,0.0015948963317384823
0.005528934758569859,-0.006369426751592355
0.006964809384164106,-0.03525641025641035
0.007644703312704948,-0.00830564784053156
0.007225433526011571,0.0201005025125629
0.008608321377331363,0.016420361247947435
0.007823613086771042,0.04200323101777048
0.004410726887791094,0.021705426356589008
0.00456701212014754,0.01062215477996964
0.004371393600279827,0.028528528528528385
0.00226323119777172,0.005839416058394109
0.0013896126454751023,-0.014513788098693747
0.003469210754553309,0.02798232695139924
0.0017286084701815252,0.014326647564469885
0.0010353753235547991,-0.015536723163841804
0.003447681434235461,0.024390243902439046
0.0022332932485826795,0.02661064425770321
0.0034281796366129047,0.0027285129604364133
0.0042705842159207474,0.05034013605442178
0.0028916482394965026,0.024611398963730657
-0.005597014925373234,0.0025284450063209896
0.0017056114617091112,-0.011349306431273631
0.0018729780350759118,-0.0012755102040815647
0.0052685248130524,0.03575989782886335
0.006255283178360216,0.04562268803945768
0.0065524193548387455,-0.004716981132075526
0.009681188449340627,-0.03672985781990501
0.010414944618945432,-0.00492004920049216
0.008507853403141308,-0.007416563658838138
0.007624918883841758,0.0024906600249068322
0.008694252133311764,-0.05093167701863366
0.010215482841181123,-0.036649214659685736
0.012798230368146646,-0.03804347826086962
0.013884555382215336,0.01836158192090398
0.013078935220803167,0.00554785020804438
0.012606318347509138,0.0386206896551724
0.009449527523623713,0.014608233731739695
0.00980683506686475,0.0
0.008681577398469642,-0.00654450261780104
0.010211524434719177,-0.019762845849802257
0.008519855595667813,-0.006720430107526987
0.008877434135166062,-0.017591339648173165
0.008089696281578185,-0.0013774104683195176
0.010418133183162093,-0.008275862068965467
0.011146718684687196,0.011126564673157091
0.010748243075651143,-0.004126547455295615
0.006680299931833611,0.008287292817679592
0.006635969664138708,0.0
0.00861025158078843,-0.009589041095890316
0.013071895424836555,-0.0027662517289074318
0.012113232389730166,-0.002773925104022079
0.012488617145830494,0.004172461752433909
0.011049723756906049,-0.0013850415512465242
0.008895666539585623,-0.012482662968099856
0.01058067766721238,-0.005617977528089901
0.009971332419294487,0.009887005649717562
0.004689621127977439,0.009790209790209614
0.0014740203906153937,0.00969529085872578
0.005396786458972347,-0.004115226337448541
0.00866170550201284,0.004132231404958775
0.007861635220125729,0.010973936899862924
0.0038401536061443142,0.01085481682496603
0.0027495517035265316,0.0308724832214764
0.0005960896518837355,-0.00651041666666663
0.003931847968545288,-0.003931847968545288
0.007476857346309096,0.009210526315789558
0.007774767345977152,0.0013037809647979959
0.0049094097019286576,0.01953125
0.0052343840874724545,0.0025542784163472554
0.006827123351076159,0.020382165605095537
0.0032180209171359664,0.029962546816479474
0.0019475312177799076,0.014545454545454417
0.0036588154584953347,0.011947431302270273
0.004101161995898828,0.029515938606847758
0.0030633083730429167,0.032110091743119185
0.004298156317158686,0.026666666666666616
0.006081765964635721,0.0032467532467532756
0.0059330572036271345,-0.04099244875943897
0.0038949476964167395,0.0
0.004655803126039082,-0.006749156355455588
0.008606421714664192,-0.023782559456398733
0.011924297122853034,0.0058004640371229765
0.01091891891891894,0.032295271049596286
0.013688375574804734,-0.005586592178770777
0.015929950416710748,-0.014606741573033766
0.012564901349948032,0.007981755986317118
0.008204286739821542,0.012443438914027105
0.008544400366188531,0.0
0.006354009077155887,-0.010055865921787643
0.00912006414111044,-0.009029345372460473
0.009236269738802427,0.001138952164009055
0.010234205864987134,-0.021615472127417434
0.013345022404052331,-0.005813953488371992
0.009324233394213177,-0.0035087719298246833
0.010285714285714231,-0.014084507042253391
0.010652337858220173,0.021428571428571352
0.005130118459099053,0.004662004662004504
0.00807349665924284,-0.006960556844547439
0.011414894596336378,-0.012850467289719725
0.011013015381814872,-0.008284023668638896
0.012783579402232625,-0.007159904534606243
0.011733333333333373,-0.008413461538461564
0.01212440695835526,-0.032727272727272716
0.011458333333333348,-0.0025062656641604564
0.0106419498798489,0.010050251256281229
0.009256114130434812,0.007462686567164312
0.009339503575936048,-0.007407407407407418
0.00783594531510512,0.0012437810945276073
0.007278742762613755,-0.012422360248447228
0.007308260798160715,-0.0012578616352201255
0.008396510964375992,0.005037783375314797
0.007437348423605439,-0.007518796992481258
0.006259027443427989,0.015151515151515138
0.006698564593301537,0.004975124378109541
0.006257921419518198,0.013613861386138515
0.007399826812564125,0.02686202686202699
0.004532312260685956,0.007134363852556502
0.005211979774406794,0.0
0.006345766909147121,0.010625737898465104
0.007766840972008637,0.015186915887850372
0.006104540251812285,0.008055235903337232
0.004247250663632851,0.013698630136986356
0.0070991616947360114,-0.021396396396396566
0.008623922009748819,0.0
0.005427509293680188,0.023014959723820505
0.005028470014050157,0.015748031496062964
0.0050768891177985775,0.01439645625692143
0.0040995607613469875,0.009825327510917026
0.004520268299795793,0.00108108108108107
0.007257947452460334,0.011879049676025932
0.0103040783974635,0.0010672358591250486
0.005777048712645394,0.012793176972281328
0.009076726705431915,-0.02210526315789485
0.00829234012649338,-0.009687836383207693
0.008224142737663698,0.003260869565217428
0.005184570717544634,0.022751895991332427
0.004332576851660885,0.07309322033898313
0.0037660914817858604,0.06219151036525172
0.005320963230779796,-0.0018587360594795044
0.006107077424170493,0.03258845437616387
0.0080258986983206,0.11632100991884586
0.0034791917569918507,0.04684975767366728
0.0016002133617816217,-0.07098765432098775
0.006723472240713457,-0.08720930232558133
0.011175031409111913,-0.03730664240218384
0.010659168192518997,0.046313799621928275
0.010352636687156247,0.051490514905149
0.008005123278898463,0.03264604810996552
0.00686149936467606,0.024126455906821942
0.0069409389197374605,0.053614947197400564
0.002506579771901274,0.018504240555127227
0.004438054756844778,-0.0302800908402725
0.007343331881262127,0.042154566744730504
0.011058256625687157,-0.0014981273408238849
0.013809116460955728,0.041260315078769816
0.003013500482160092,0.03170028818443793
0.003665424828746433,-0.03980446927374304
0.006944860204753711,0.04581818181818198
0.007372614305249936,0.03546592489568834
0.0069055066989316405,0.040295500335795875
0.009261430246189972,-0.005810200129115595
0.008305261935183994,-0.0766233766233766
0.011174471516617768,0.0007032348804500987
0.008487610367416742,0.06676036542515806
0.002315860822412974,0.005928853754940677
0.006762468300929747,-0.04518664047151277
0.009739714525608845,-0.008230452674897082
0.0063750762237375636,-0.013831258644536715
0.005838933568359517,0.03856942496493687
0.003012048192771122,-0.013504388926401156
0.007480207480207612,-0.06160164271047219
0.007153696076306115,-0.056163384390955584
0.00608049935428312,-0.06336939721792889
0.007487832272557116,-0.0363036303630363
0.011785316133142265,0.012842465753424737
0.028070727740175272,-0.0033812341504649845
0.019087475757884942,0.01865988125530116
0.009214743589743613,-0.023313905079100694
0.006649464073044786,-0.018755328218243883
0.007147786650892218,-0.004344048653344812
0.005090303949880193,0.024432809773123898
0.005502800097394678,0.034923339011925014
0.0044556373498643165,0.029629629629629672
0.004435872709739552,-0.011191047162270262
0.007680491551459223,-0.009700889248181022
0.006240472560975707,0.013061224489795853
0.005302277138663936,0.012892828364222453
0.006922533553096244,-0.029435163086714455
0.009353661958656723,-0.00983606557377048
0.00787693448243898,0.040562913907284726
0.007585509378448041,0.019093078758949833
0.005657708628005631,0.03669008587041356
0.004990699151581124,0.02033132530120496
0.003792153853099167,-0.00811808118081192
0.0031032156510006903,-0.0424107142857143
0.006276901004304225,-0.01631701631701621
0.006460523970771792,-0.0023696682464454666
0.009960600292177713,-0.02692003167062562
0.010958183571491142,-0.01301871440195268
0.011272979535206451,-0.004122011541632387
0.009303721488595373,0.004139072847682224
0.005139968565481379,0.03544929925803797
0.003888090609416084,-0.026273885350318493
0.005935842384440448,-0.04170073589533929
0.009667294413057137,-0.06655290102389089
0.00700489098897461,0.002742230347349217
0.005968306235851095,0.007292616226071136
0.005073649754500753,0.0018099547511312153
0.004722357922162468,-0.004516711833785103
0.0039708265802269604,-0.042649727767695045
0.005771248688352548,-0.03696682464454981
0.004012680069018115,-0.010826771653543288
0.004316374245633803,-0.037810945273631935
0.00803852123045079,-0.06928645294725955
0.009750898109036399,-0.023333333333333428
0.010555946516537684,0.03412969283276457
0.007814917982048808,0.004400440044004528
0.008291746641074793,-0.027382256297918905
0.007576334424731712,-0.018018018018018056
0.008048365766106347,0.019495412844036775
0.007346877577029787,-0.003374578177727905
0.005172285480389949,-0.020316027088036037
0.009884129863398927,-0.02188940092165892
