Date,Money Supply,S&P 500,DOW,NASDAQ
1991-10-01,-0.26240783527640865,-0.799211947387727,-0.8378041241107348,-0.7126427248563519
1991-11-01,-0.2612150580647525,-0.7968051071038491,-0.8328567802031406,-0.7080061471209351
1992-04-01,-0.25366080239093036,-0.7821483580166483,-0.8077386947706883,-0.6851741749552268
1992-05-01,-0.25390377552663806,-0.7727253512448617,-0.7964460992057615,-0.6941150796865662
1992-06-01,-0.2550523758045291,-0.7673099606061361,-0.7864082364813821,-0.6902960627595682
1992-07-01,-0.2549419334701165,-0.7723279955376177,-0.7941019354652781,-0.6975309159409191
1992-09-01,-0.25131942490138304,-0.7687063820915937,-0.8055351027592289,-0.6987927221201228
1992-10-01,-0.24833748187224267,-0.7684566156470403,-0.8070826933685763,-0.6940441497534157
1992-12-01,-0.24813868567030006,-0.752006089367138,-0.8018776346244382,-0.6658140363595167
1993-02-01,-0.2503917092923172,-0.738677643644153,-0.7969550209284316,-0.647962092131849
1993-03-01,-0.2510101863650278,-0.7392566476747086,-0.7939314271643324,-0.6600052481499286
1993-04-01,-0.2510985402325578,-0.7298449939231288,-0.7829941656922162,-0.6536103547032546
1993-06-01,-0.24422902703209376,-0.7258373777900679,-0.7682992136488757,-0.6470250703833871
1993-07-01,-0.24431738089962388,-0.7312981805096213,-0.7737398601981372,-0.6472826580353547
1993-09-01,-0.24206435727760675,-0.71525636295717,-0.7562256640338155,-0.6313943530096428
1993-10-01,-0.24107037626789332,-0.7173793777358737,-0.7645545389784866,-0.6250181253348506
1993-11-01,-0.23811052170563546,-0.7085013159340217,-0.7500418095468437,-0.6173502262458439
1993-12-01,-0.2371386291628045,-0.7166868435032484,-0.7494599987794945,-0.6248016023810227
1994-02-01,-0.2368735675602143,-0.6965579386762872,-0.7147166546791498,-0.6123216673009111
1994-03-01,-0.23590167501738335,-0.7137918233504705,-0.7348626659924207,-0.6155321800645653
1994-06-01,-0.23603420581867846,-0.7215232301114184,-0.7411623619968288,-0.6353626961116945
1994-07-01,-0.23411250919989918,-0.7344997322079873,-0.7560239175708645,-0.6460656497086672
1994-08-01,-0.2346647208719622,-0.7176859092814619,-0.7362605737421591,-0.6393459718312515
