date,Money_supply,region,top_tier_home_value,mid_tier_home_value,bottom_tier_home_value,single_family_home_value,condo_coop_value,Crisis_type
2001-08-01,5237.1,Alabama; AL,1982.22,1031.57,461.26,1030.52,1143.44,Nine_eleven
2009-02-01,8304.5,Alabama; AL,2443.79,1290.17,588.46,1287.65,1528.67,Financial_crisis
2009-01-01,8275.3,Alabama; AL,2456.04,1296.03,591.51,1293.63,1530.43,Financial_crisis
2020-08-01,18381.8,Alabama; AL,2779.84,1538.64,723.15,1530.27,1908.27,Pandemic
2008-12-01,8194.1,Alabama; AL,2464.65,1300.03,593.54,1297.68,1533.24,Financial_crisis
2008-11-01,8017.9,Alabama; AL,2475.56,1305.28,595.55,1302.74,1551.18,Financial_crisis
2020-09-01,18605.0,Alabama; AL,2802.75,1535.04,715.74,1527.99,1922.8,Pandemic
2008-10-01,7967.2,Alabama; AL,2483.0,1308.68,596.56,1305.84,1578.44,Financial_crisis
2008-09-01,7859.1,Alabama; AL,2492.69,1313.45,598.36,1310.38,1602.81,Financial_crisis
2001-05-01,5132.9,Alabama; AL,1970.03,1023.82,457.16,1022.94,1124.54,Nine_eleven
2008-08-01,7789.2,Alabama; AL,2499.37,1316.47,599.51,1313.21,1623.9,Financial_crisis
2020-02-01,15473.4,Alabama; AL,2684.38,1445.63,667.31,1439.62,1803.83,Pandemic
2008-07-01,7774.2,Alabama; AL,2505.6,1319.33,600.41,1315.97,1628.81,Financial_crisis
2008-06-01,7727.8,Alabama; AL,2508.22,1319.92,600.19,1316.51,1625.54,Financial_crisis
2008-05-01,7710.3,Alabama; AL,2509.99,1320.14,600.13,1316.8,1609.82,Financial_crisis
2020-11-01,18960.2,Alabama; AL,2856.72,1560.68,727.7,1554.15,1943.1,Pandemic
2020-07-01,18320.0,Alabama; AL,2761.7,1533.89,713.53,1525.2,1920.09,Pandemic
2008-04-01,7698.2,Alabama; AL,2513.93,1321.37,600.66,1318.04,1605.32,Financial_crisis
2001-02-01,5014.1,Alabama; AL,1953.21,1015.28,452.97,1014.42,1114.01,Nine_eleven
2009-04-01,8373.7,Alabama; AL,2419.52,1277.93,582.34,1275.26,1532.24,Financial_crisis
2020-01-01,15410.0,Alabama; AL,2671.03,1438.19,663.7,1432.24,1789.29,Pandemic
2009-12-01,8496.4,Alabama; AL,2346.6,1239.51,562.57,1237.34,1434.88,Financial_crisis
2020-03-01,16014.3,Alabama; AL,2699.38,1456.21,671.91,1450.17,1791.19,Pandemic
2001-03-01,5071.9,Alabama; AL,1960.44,1018.85,454.65,1017.97,1118.77,Nine_eleven
2009-11-01,8501.6,Alabama; AL,2352.06,1241.68,563.57,1239.34,1454.26,Financial_crisis
2020-04-01,17042.9,Alabama; AL,2713.85,1464.46,675.88,1458.32,1808.11,Pandemic
2009-10-01,8471.5,Alabama; AL,2359.53,1245.0,565.27,1242.49,1471.84,Financial_crisis
2009-09-01,8444.6,Alabama; AL,2367.87,1249.31,567.39,1246.69,1483.17,Financial_crisis
2009-08-01,8445.4,Alabama; AL,2376.69,1254.44,569.87,1251.76,1493.7,Financial_crisis
2020-05-01,17893.0,Alabama; AL,2727.53,1472.74,679.87,1466.51,1825.91,Pandemic
2009-07-01,8445.8,Alabama; AL,2385.85,1259.67,572.57,1257.01,1503.54,Financial_crisis
2009-06-01,8440.9,Alabama; AL,2395.24,1265.02,575.64,1262.4,1512.93,Financial_crisis
2009-05-01,8431.4,Alabama; AL,2408.11,1271.76,579.16,1269.11,1527.23,Financial_crisis
2020-06-01,18179.6,Alabama; AL,2737.56,1481.66,687.12,1475.48,1851.26,Pandemic
2001-04-01,5135.9,Alabama; AL,1965.1,1021.31,455.83,1020.43,1121.62,Nine_eleven
2009-03-01,8370.4,Alabama; AL,2433.22,1284.86,585.62,1282.2,1535.82,Financial_crisis
2008-03-01,7655.3,Alabama; AL,2519.7,1323.83,601.87,1320.4,1610.98,Financial_crisis
2020-10-01,18751.1,Alabama; AL,2828.77,1546.79,719.14,1540.34,1916.97,Pandemic
2020-12-01,19131.4,Alabama; AL,2891.99,1584.27,742.28,1577.22,1959.45,Pandemic
2021-03-01,19914.0,Alabama; AL,2994.7,1641.56,778.6,1634.23,2046.88,Pandemic
2007-08-01,7384.2,Alabama; AL,2538.44,1330.57,604.63,1326.98,1610.95,Financial_crisis
2007-06-01,7277.5,Alabama; AL,2540.48,1329.81,604.04,1326.19,1614.87,Financial_crisis
2007-09-01,7402.5,Alabama; AL,2537.56,1331.33,605.11,1327.71,1616.92,Financial_crisis
2021-04-01,20119.9,Alabama; AL,3026.34,1659.1,786.9,1651.77,2061.83,Pandemic
2001-01-01,4975.8,Alabama; AL,1945.43,1011.26,451.21,1010.43,1108.3,Nine_eleven
2001-12-01,5433.5,Alabama; AL,1998.42,1041.32,466.29,1040.22,1156.34,Nine_eleven
2021-02-01,19667.9,Alabama; AL,2958.75,1620.37,760.38,1613.43,1986.85,Pandemic
2007-10-01,7416.1,Alabama; AL,2537.55,1332.16,605.47,1328.5,1622.72,Financial_crisis
2001-07-01,5203.2,Alabama; AL,1978.4,1029.01,459.92,1028.04,1135.98,Nine_eleven
2001-11-01,5380.4,Alabama; AL,1996.32,1039.72,465.57,1038.62,1154.88,Nine_eleven
2007-12-01,7471.1,Alabama; AL,2535.51,1331.56,604.75,1327.8,1636.36,Financial_crisis
2007-11-01,7441.0,Alabama; AL,2536.41,1331.91,605.19,1328.18,1632.3,Financial_crisis
2007-07-01,7307.8,Alabama; AL,2538.69,1329.54,604.06,1325.94,1612.09,Financial_crisis
2008-02-01,7589.5,Alabama; AL,2526.52,1327.08,602.97,1323.5,1625.71,Financial_crisis
2001-09-01,5348.2,Alabama; AL,1986.86,1034.27,462.7,1033.2,1147.5,Nine_eleven
2001-10-01,5336.8,Alabama; AL,1992.61,1037.25,464.29,1036.16,1151.78,Nine_eleven
2021-05-01,20371.9,Alabama; AL,3062.37,1678.1,795.94,1670.76,2074.98,Pandemic
2008-01-01,7504.8,Alabama; AL,2531.88,1329.66,603.92,1325.95,1633.59,Financial_crisis
2021-01-01,19396.5,Alabama; AL,2930.17,1607.79,756.04,1600.53,1984.3,Pandemic
2001-06-01,5173.2,Alabama; AL,1974.18,1026.2,458.41,1025.27,1130.25,Nine_eleven
2020-01-01,15410.0,Alaska; AK,4377.32,3075.45,1903.47,3206.55,2127.35,Pandemic
2007-06-01,7277.5,Alaska; AK,3620.75,2608.47,1485.85,2653.81,1817.08,Financial_crisis
2009-05-01,8431.4,Alaska; AK,3662.0,2663.61,1520.72,2715.41,1848.66,Financial_crisis
2009-06-01,8440.9,Alaska; AK,3653.75,2659.51,1518.46,2711.16,1845.73,Financial_crisis
2001-12-01,5433.5,Alaska; AK,2545.0,1789.66,1007.44,1826.66,1213.44,Nine_eleven
2009-10-01,8471.5,Alaska; AK,3620.1,2638.7,1505.89,2689.28,1825.81,Financial_crisis
2009-12-01,8496.4,Alaska; AK,3624.36,2642.73,1508.76,2693.32,1831.85,Financial_crisis
2009-08-01,8445.4,Alaska; AK,3633.43,2648.53,1511.01,2699.48,1832.83,Financial_crisis
2001-07-01,5203.2,Alaska; AK,2449.58,1727.76,973.13,1762.79,1183.84,Nine_eleven
2009-09-01,8444.6,Alaska; AK,3626.54,2643.63,1508.19,2694.56,1827.81,Financial_crisis
2009-11-01,8501.6,Alaska; AK,3622.04,2640.2,1507.31,2690.66,1829.84,Financial_crisis
2001-11-01,5380.4,Alaska; AK,2526.16,1776.97,1000.37,1813.51,1208.65,Nine_eleven
2001-10-01,5336.8,Alaska; AK,2508.52,1765.24,994.15,1801.19,1206.46,Nine_eleven
2001-03-01,5071.9,Alaska; AK,2295.39,1626.61,918.8,1654.15,1149.82,Nine_eleven
2009-07-01,8445.8,Alaska; AK,3643.04,2654.35,1514.95,2705.64,1839.19,Financial_crisis
2001-09-01,5348.2,Alaska; AK,2493.75,1755.16,988.61,1791.14,1200.44,Nine_eleven
2007-08-01,7384.2,Alaska; AK,3633.56,2621.48,1495.07,2668.81,1826.37,Financial_crisis
2001-08-01,5237.1,Alaska; AK,2475.19,1743.5,981.91,1779.06,1194.21,Nine_eleven
2008-03-01,7655.3,Alaska; AK,3667.35,2653.87,1513.73,2705.15,1832.73,Financial_crisis
2008-04-01,7698.2,Alaska; AK,3665.71,2654.02,1513.69,2705.26,1830.49,Financial_crisis
2008-01-01,7504.8,Alaska; AK,3663.47,2649.62,1511.71,2700.57,1835.7,Financial_crisis
2008-05-01,7710.3,Alaska; AK,3669.71,2657.27,1515.25,2708.43,1832.77,Financial_crisis
2008-06-01,7727.8,Alaska; AK,3671.06,2657.96,1515.78,2708.95,1833.47,Financial_crisis
2001-06-01,5173.2,Alaska; AK,2416.88,1706.4,961.69,1740.45,1174.99,Nine_eleven
2008-07-01,7774.2,Alaska; AK,3673.65,2659.58,1516.93,2710.31,1834.98,Financial_crisis
2001-05-01,5132.9,Alaska; AK,2383.47,1683.15,949.83,1716.13,1164.35,Nine_eleven
2007-12-01,7471.1,Alaska; AK,3658.21,2645.38,1509.53,2695.56,1835.24,Financial_crisis
2008-08-01,7789.2,Alaska; AK,3675.38,2661.91,1518.42,2712.21,1836.68,Financial_crisis
2009-04-01,8373.7,Alaska; AK,3671.68,2669.8,1523.32,2721.12,1852.7,Financial_crisis
2007-11-01,7441.0,Alaska; AK,3652.99,2640.96,1507.15,2689.86,1837.14,Financial_crisis
2007-10-01,7416.1,Alaska; AK,3646.69,2634.66,1503.46,2682.66,1836.43,Financial_crisis
2008-10-01,7967.2,Alaska; AK,3671.93,2662.52,1518.5,2712.97,1835.47,Financial_crisis
2008-11-01,8017.9,Alaska; AK,3668.97,2661.43,1518.05,2711.76,1835.41,Financial_crisis
2008-12-01,8194.1,Alaska; AK,3662.98,2658.34,1516.95,2708.07,1835.15,Financial_crisis
2007-09-01,7402.5,Alaska; AK,3640.63,2628.1,1499.38,2675.71,1832.85,Financial_crisis
2009-01-01,8275.3,Alaska; AK,3654.16,2653.74,1514.69,2703.62,1831.38,Financial_crisis
2009-02-01,8304.5,Alaska; AK,3659.28,2659.23,1517.4,2709.4,1837.37,Financial_crisis
2001-04-01,5135.9,Alaska; AK,2345.05,1656.81,935.18,1687.06,1154.08,Nine_eleven
2008-02-01,7589.5,Alaska; AK,3663.46,2650.14,1512.03,2701.46,1832.57,Financial_crisis
2007-07-01,7307.8,Alaska; AK,3629.16,2616.23,1491.32,2662.47,1822.69,Financial_crisis
2008-09-01,7859.1,Alaska; AK,3672.53,2661.42,1518.07,2711.86,1834.82,Financial_crisis
2020-02-01,15473.4,Alaska; AK,4356.93,3054.66,1902.73,3187.69,2111.82,Pandemic
2009-03-01,8370.4,Alaska; AK,3665.5,2665.31,1520.45,2716.07,1845.53,Financial_crisis
2021-04-01,20119.9,Alaska; AK,4403.93,2987.03,1936.27,3125.27,2252.74,Pandemic
2021-03-01,19914.0,Alaska; AK,4384.32,2972.4,1923.96,3110.07,2236.61,Pandemic
2020-05-01,17893.0,Alaska; AK,4272.61,2977.03,1884.59,3109.35,2072.8,Pandemic
2020-07-01,18320.0,Alaska; AK,4150.62,2871.37,1906.76,3014.88,2106.49,Pandemic
2021-05-01,20371.9,Alaska; AK,4420.16,3000.63,1947.57,3139.69,2265.67,Pandemic
2020-11-01,18960.2,Alaska; AK,4313.07,2878.99,1851.8,2997.93,2285.81,Pandemic
2020-03-01,16014.3,Alaska; AK,4321.67,3032.87,1891.81,3161.37,2101.76,Pandemic
2020-04-01,17042.9,Alaska; AK,4279.46,2994.15,1882.43,3124.77,2072.83,Pandemic
2001-02-01,5014.1,Alaska; AK,2240.36,1596.8,896.81,1620.99,1155.17,Nine_eleven
2020-09-01,18605.0,Alaska; AK,4364.14,2900.14,1916.61,3040.59,2247.17,Pandemic
2020-06-01,18179.6,Alaska; AK,4291.97,2986.11,1893.06,3125.69,2021.81,Pandemic
2001-01-01,4975.8,Alaska; AK,2195.86,1573.17,878.69,1595.9,1158.58,Nine_eleven
2020-10-01,18751.1,Alaska; AK,4366.1,2927.62,1906.35,3061.84,2249.44,Pandemic
2021-01-01,19396.5,Alaska; AK,4310.54,2889.86,1828.35,3021.91,2212.66,Pandemic
2020-08-01,18381.8,Alaska; AK,4265.81,2831.65,1929.85,2982.72,2248.66,Pandemic
2020-12-01,19131.4,Alaska; AK,4253.58,2867.48,1832.84,2997.41,2224.37,Pandemic
2021-02-01,19667.9,Alaska; AK,4360.92,2962.59,1949.39,3099.78,2219.21,Pandemic
2020-10-01,18751.1,Arizona; AZ,4735.19,2988.76,2081.68,3049.3,1999.94,Pandemic
2009-05-01,8431.4,Arizona; AZ,3037.93,1773.0,1152.41,1808.19,1274.42,Financial_crisis
2008-07-01,7774.2,Arizona; AZ,3662.96,2169.32,1454.53,2213.91,1541.46,Financial_crisis
2020-09-01,18605.0,Arizona; AZ,4647.39,2936.73,2048.92,2999.99,1944.98,Pandemic
2021-04-01,20119.9,Arizona; AZ,5324.71,3351.2,2329.14,3418.76,2232.05,Pandemic
2020-06-01,18179.6,Arizona; AZ,4556.92,2877.35,2000.77,2940.68,1937.86,Pandemic
2007-12-01,7471.1,Arizona; AZ,4181.42,2505.77,1681.37,2558.49,1742.17,Financial_crisis
2009-07-01,8445.8,Arizona; AZ,2965.11,1724.35,1113.55,1759.18,1234.24,Financial_crisis
2001-02-01,5014.1,Arizona; AZ,2334.52,1408.62,909.08,1439.2,976.45,Nine_eleven
2007-06-01,7277.5,Arizona; AZ,4440.07,2666.81,1778.02,2724.92,1828.76,Financial_crisis
2008-08-01,7789.2,Arizona; AZ,3579.39,2114.03,1414.95,2157.23,1509.64,Financial_crisis
2009-06-01,8440.9,Arizona; AZ,2994.46,1744.25,1130.44,1779.11,1251.62,Financial_crisis
2007-08-01,7384.2,Arizona; AZ,4377.5,2628.17,1757.53,2684.73,1808.58,Financial_crisis
2008-09-01,7859.1,Arizona; AZ,3503.73,2064.36,1378.81,2106.27,1481.5,Financial_crisis
2008-12-01,8194.1,Arizona; AZ,3301.39,1938.4,1282.13,1976.97,1391.56,Financial_crisis
2001-05-01,5132.9,Arizona; AZ,2364.88,1427.08,922.65,1458.07,986.08,Nine_eleven
2008-11-01,8017.9,Arizona; AZ,3370.65,1981.02,1314.81,2020.68,1426.07,Financial_crisis
2007-10-01,7416.1,Arizona; AZ,4300.0,2580.36,1728.38,2635.22,1780.19,Financial_crisis
2007-09-01,7402.5,Arizona; AZ,4341.39,2605.95,1744.12,2661.7,1795.49,Financial_crisis
2009-01-01,8275.3,Arizona; AZ,3243.74,1902.33,1253.98,1940.06,1359.6,Financial_crisis
2020-08-01,18381.8,Arizona; AZ,4589.44,2883.37,1989.54,2947.97,1964.68,Pandemic
2009-02-01,8304.5,Arizona; AZ,3200.29,1874.58,1231.24,1911.7,1343.47,Financial_crisis
2008-10-01,7967.2,Arizona; AZ,3435.0,2020.68,1345.68,2061.42,1458.07,Financial_crisis
2021-03-01,19914.0,Arizona; AZ,5211.88,3281.73,2280.45,3347.92,2187.33,Pandemic
2008-03-01,7655.3,Arizona; AZ,3960.59,2363.93,1588.47,2413.11,1656.96,Financial_crisis
2021-02-01,19667.9,Arizona; AZ,5108.39,3217.52,2250.61,3281.87,2147.33,Pandemic
2009-03-01,8370.4,Arizona; AZ,3150.95,1844.03,1206.49,1880.48,1323.98,Financial_crisis
2007-11-01,7441.0,Arizona; AZ,4237.2,2541.29,1703.61,2595.01,1759.66,Financial_crisis
2009-04-01,8373.7,Arizona; AZ,3098.92,1811.64,1181.13,1847.5,1302.16,Financial_crisis
2007-07-01,7307.8,Arizona; AZ,4406.51,2646.0,1767.17,2703.29,1817.95,Financial_crisis
2020-07-01,18320.0,Arizona; AZ,4540.71,2839.65,1967.58,2904.89,1944.98,Pandemic
2001-07-01,5203.2,Arizona; AZ,2383.13,1438.25,930.98,1469.52,991.49,Nine_eleven
2001-04-01,5135.9,Arizona; AZ,2355.15,1421.07,918.29,1451.89,983.41,Nine_eleven
2001-01-01,4975.8,Arizona; AZ,2322.66,1401.72,903.91,1432.15,972.12,Nine_eleven
2009-12-01,8496.4,Arizona; AZ,2879.68,1662.02,1064.08,1698.96,1161.06,Financial_crisis
2008-02-01,7589.5,Arizona; AZ,4042.94,2417.26,1623.86,2467.66,1690.86,Financial_crisis
2001-10-01,5336.8,Arizona; AZ,2411.33,1455.58,944.03,1487.17,1000.62,Nine_eleven
2021-01-01,19396.5,Arizona; AZ,5008.65,3163.2,2203.69,3226.34,2108.72,Pandemic
2009-11-01,8501.6,Arizona; AZ,2881.34,1665.64,1066.63,1701.96,1169.19,Financial_crisis
2008-05-01,7710.3,Arizona; AZ,3800.3,2259.37,1518.33,2306.18,1592.15,Financial_crisis
2001-06-01,5173.2,Arizona; AZ,2374.36,1432.91,926.94,1464.06,988.78,Nine_eleven
2020-04-01,17042.9,Arizona; AZ,4465.47,2817.19,1958.36,2879.62,1888.17,Pandemic
2020-01-01,15410.0,Arizona; AZ,4363.8,2740.82,1900.95,2802.61,1837.02,Pandemic
2001-03-01,5071.9,Arizona; AZ,2345.23,1415.05,913.88,1445.74,980.21,Nine_eleven
2008-04-01,7698.2,Arizona; AZ,3864.26,2301.28,1547.08,2349.09,1616.8,Financial_crisis
2020-03-01,16014.3,Arizona; AZ,4422.51,2787.56,1937.18,2849.39,1867.4,Pandemic
2009-10-01,8471.5,Arizona; AZ,2885.17,1671.07,1070.87,1706.76,1177.84,Financial_crisis
2020-11-01,18960.2,Arizona; AZ,4808.08,3037.25,2118.84,3098.83,2032.03,Pandemic
2001-12-01,5433.5,Arizona; AZ,2433.67,1469.23,953.89,1501.09,1008.57,Nine_eleven
2009-08-01,8445.4,Arizona; AZ,2937.83,1706.58,1098.49,1741.6,1216.64,Financial_crisis
2020-05-01,17893.0,Arizona; AZ,4502.39,2843.33,1976.96,2906.32,1906.02,Pandemic
2020-12-01,19131.4,Arizona; AZ,4879.04,3081.32,2149.58,3142.76,2059.47,Pandemic
2001-09-01,5348.2,Arizona; AZ,2400.87,1449.16,939.29,1480.63,997.03,Nine_eleven
2021-05-01,20371.9,Arizona; AZ,5480.86,3447.18,2394.76,3516.61,2295.84,Pandemic
2001-08-01,5237.1,Arizona; AZ,2391.58,1443.46,934.93,1474.82,994.02,Nine_eleven
2009-09-01,8444.6,Arizona; AZ,2916.1,1691.95,1085.83,1727.32,1200.97,Financial_crisis
2008-06-01,7727.8,Arizona; AZ,3730.75,2213.91,1486.58,2259.61,1566.14,Financial_crisis
2008-01-01,7504.8,Arizona; AZ,4120.34,2466.87,1656.02,2518.49,1722.42,Financial_crisis
2001-11-01,5380.4,Arizona; AZ,2422.94,1462.69,949.16,1494.44,1004.9,Nine_eleven
2020-02-01,15473.4,Arizona; AZ,4390.17,2759.91,1915.13,2821.96,1850.76,Pandemic
2008-11-01,8017.9,Arkansas; AR,1993.53,1096.64,525.38,1094.07,1308.8,Financial_crisis
2008-02-01,7589.5,Arkansas; AR,2031.47,1112.71,531.77,1109.89,1342.7,Financial_crisis
2008-03-01,7655.3,Arkansas; AR,2031.08,1112.85,531.92,1110.01,1342.68,Financial_crisis
2008-10-01,7967.2,Arkansas; AR,1998.35,1099.06,526.17,1096.49,1312.44,Financial_crisis
2007-10-01,7416.1,Arkansas; AR,2037.05,1113.46,532.25,1110.63,1346.0,Financial_crisis
2020-09-01,18605.0,Arkansas; AR,2485.79,1389.45,674.42,1386.96,1542.63,Pandemic
2001-02-01,5014.1,Arkansas; AR,1545.59,823.95,382.32,821.93,973.78,Nine_eleven
2021-02-01,19667.9,Arkansas; AR,2558.22,1426.54,676.47,1423.06,1674.34,Pandemic
2001-06-01,5173.2,Arkansas; AR,1563.63,833.59,388.08,831.6,978.0,Nine_eleven
2007-12-01,7471.1,Arkansas; AR,2034.02,1113.02,531.93,1110.22,1343.37,Financial_crisis
2008-09-01,7859.1,Arkansas; AR,2003.74,1101.74,527.29,1099.17,1314.52,Financial_crisis
2008-01-01,7504.8,Arkansas; AR,2032.09,1112.51,531.61,1109.69,1343.08,Financial_crisis
2007-11-01,7441.0,Arkansas; AR,2035.19,1112.99,532.06,1110.18,1343.85,Financial_crisis
2008-05-01,7710.3,Arkansas; AR,2026.62,1111.51,531.3,1108.69,1340.2,Financial_crisis
2020-11-01,18960.2,Arkansas; AR,2499.14,1397.11,665.96,1394.25,1585.96,Pandemic
2020-10-01,18751.1,Arkansas; AR,2489.99,1388.69,663.71,1386.11,1559.98,Pandemic
2008-08-01,7789.2,Arkansas; AR,2008.55,1103.78,528.06,1101.18,1317.77,Financial_crisis
2001-03-01,5071.9,Arkansas; AR,1550.78,826.58,383.89,824.58,975.71,Nine_eleven
2008-06-01,7727.8,Arkansas; AR,2020.54,1108.97,530.21,1106.22,1333.2,Financial_crisis
2021-01-01,19396.5,Arkansas; AR,2537.19,1412.62,670.07,1409.12,1650.81,Pandemic
2008-04-01,7698.2,Arkansas; AR,2030.17,1112.82,531.88,1109.98,1342.47,Financial_crisis
2008-07-01,7774.2,Arkansas; AR,2015.02,1106.71,529.32,1104.03,1325.91,Financial_crisis
2020-12-01,19131.4,Arkansas; AR,2504.26,1397.67,665.37,1394.48,1618.57,Pandemic
2009-07-01,8445.8,Arkansas; AR,1938.34,1065.35,512.46,1063.29,1248.66,Financial_crisis
2009-05-01,8431.4,Arkansas; AR,1945.72,1070.0,514.39,1067.97,1248.11,Financial_crisis
2020-06-01,18179.6,Arkansas; AR,2368.11,1348.12,650.69,1345.68,1527.65,Pandemic
2007-06-01,7277.5,Arkansas; AR,2037.39,1109.41,530.01,1106.56,1342.49,Financial_crisis
2009-06-01,8440.9,Arkansas; AR,1941.64,1067.55,513.37,1065.5,1250.38,Financial_crisis
2021-04-01,20119.9,Arkansas; AR,2618.01,1452.3,689.95,1448.73,1714.64,Pandemic
2001-04-01,5135.9,Arkansas; AR,1553.46,827.92,384.88,825.92,975.1,Nine_eleven
2001-12-01,5433.5,Arkansas; AR,1580.86,843.6,393.85,841.61,986.06,Nine_eleven
2009-08-01,8445.4,Arkansas; AR,1933.9,1062.35,511.0,1060.28,1244.87,Financial_crisis
2020-05-01,17893.0,Arkansas; AR,2356.49,1342.17,650.58,1339.78,1520.35,Pandemic
2009-11-01,8501.6,Arkansas; AR,1923.89,1056.38,507.21,1054.4,1229.53,Financial_crisis
2009-09-01,8444.6,Arkansas; AR,1929.58,1059.47,509.35,1057.42,1237.82,Financial_crisis
2001-10-01,5336.8,Arkansas; AR,1578.36,842.39,392.87,840.4,986.43,Nine_eleven
2001-11-01,5380.4,Arkansas; AR,1579.75,843.12,393.41,841.12,986.81,Nine_eleven
2021-05-01,20371.9,Arkansas; AR,2653.46,1469.96,697.55,1466.25,1744.89,Pandemic
2001-01-01,4975.8,Arkansas; AR,1540.03,820.96,380.58,818.95,970.51,Nine_eleven
2009-10-01,8471.5,Arkansas; AR,1925.28,1056.95,507.81,1054.93,1232.19,Financial_crisis
2020-03-01,16014.3,Arkansas; AR,2340.79,1332.85,645.65,1330.46,1512.81,Pandemic
2009-12-01,8496.4,Arkansas; AR,1923.61,1056.53,507.12,1054.58,1227.02,Financial_crisis
2007-07-01,7307.8,Arkansas; AR,2036.18,1109.81,530.1,1106.96,1344.51,Financial_crisis
2001-05-01,5132.9,Arkansas; AR,1558.68,830.82,386.52,828.83,976.82,Nine_eleven
2008-12-01,8194.1,Arkansas; AR,1987.28,1093.19,524.14,1090.68,1301.76,Financial_crisis
2001-07-01,5203.2,Arkansas; AR,1568.82,836.59,389.71,834.61,979.4,Nine_eleven
2007-09-01,7402.5,Arkansas; AR,2036.85,1112.38,531.55,1109.52,1348.05,Financial_crisis
2009-01-01,8275.3,Arkansas; AR,1979.61,1089.16,522.63,1086.77,1289.52,Financial_crisis
2020-08-01,18381.8,Arkansas; AR,2506.93,1403.07,680.94,1400.45,1535.97,Pandemic
2020-02-01,15473.4,Arkansas; AR,2317.93,1317.55,640.39,1315.11,1506.51,Pandemic
2001-09-01,5348.2,Arkansas; AR,1576.28,841.14,392.16,839.15,983.96,Nine_eleven
2007-08-01,7384.2,Arkansas; AR,2037.26,1111.61,531.02,1108.74,1347.23,Financial_crisis
2009-02-01,8304.5,Arkansas; AR,1970.74,1084.13,520.49,1081.87,1277.42,Financial_crisis
2001-08-01,5237.1,Arkansas; AR,1572.9,839.07,391.07,837.09,980.87,Nine_eleven
2020-01-01,15410.0,Arkansas; AR,2311.53,1313.49,638.1,1311.07,1501.02,Pandemic
2009-03-01,8370.4,Arkansas; AR,1961.29,1078.84,518.2,1076.7,1263.96,Financial_crisis
2020-07-01,18320.0,Arkansas; AR,2481.97,1494.71,709.88,1493.12,1552.83,Pandemic
2021-03-01,19914.0,Arkansas; AR,2588.32,1437.47,683.58,1434.02,1688.09,Pandemic
2009-04-01,8373.7,Arkansas; AR,1952.31,1073.62,515.92,1071.56,1254.29,Financial_crisis
2020-04-01,17042.9,Arkansas; AR,2348.71,1337.74,648.26,1335.36,1516.05,Pandemic
2021-01-01,19396.5,California; CA,11516.2,6303.71,3808.44,6416.56,5570.18,Pandemic
2001-08-01,5237.1,California; CA,4805.67,2519.25,1435.27,2547.54,2344.64,Nine_eleven
2001-09-01,5348.2,California; CA,4836.63,2539.88,1447.37,2568.41,2364.49,Nine_eleven
2008-02-01,7589.5,California; CA,8125.77,4579.28,2701.28,4646.81,4162.39,Financial_crisis
2001-10-01,5336.8,California; CA,4866.71,2561.5,1459.84,2590.31,2385.04,Nine_eleven
2007-10-01,7416.1,California; CA,8595.22,4885.4,2901.11,4963.17,4398.39,Financial_crisis
2008-01-01,7504.8,California; CA,8270.76,4671.75,2760.84,4741.71,4238.93,Financial_crisis
2021-05-01,20371.9,California; CA,12193.7,6683.0,4048.29,6820.99,5785.89,Pandemic
2001-12-01,5433.5,California; CA,4919.79,2604.02,1485.02,2633.79,2423.95,Nine_eleven
2001-07-01,5203.2,California; CA,4775.57,2499.08,1422.88,2527.11,2325.45,Nine_eleven
2007-06-01,7277.5,California; CA,8928.03,5099.74,3040.89,5183.49,4576.72,Financial_crisis
2007-12-01,7471.1,California; CA,8384.11,4745.58,2809.45,4818.12,4294.59,Financial_crisis
2021-04-01,20119.9,California; CA,11893.14,6524.9,3954.53,6656.66,5665.95,Pandemic
2007-07-01,7307.8,California; CA,8854.53,5054.63,3009.95,5137.24,4540.07,Financial_crisis
2021-02-01,19667.9,California; CA,11637.39,6371.08,3853.33,6487.92,5614.1,Pandemic
2007-11-01,7441.0,California; CA,8498.3,4819.35,2856.67,4894.61,4349.79,Financial_crisis
2007-08-01,7384.2,California; CA,8781.11,5007.27,2978.29,5088.59,4501.24,Financial_crisis
2021-03-01,19914.0,California; CA,11682.34,6409.37,3883.7,6535.38,5586.04,Pandemic
2007-09-01,7402.5,California; CA,8694.05,4951.03,2942.84,5030.75,4453.32,Financial_crisis
2001-11-01,5380.4,California; CA,4893.74,2582.73,1472.15,2611.99,2404.71,Nine_eleven
2008-08-01,7789.2,California; CA,7230.95,3946.34,2286.24,3989.51,3707.42,Financial_crisis
2001-01-01,4975.8,California; CA,4500.78,2344.87,1333.58,2371.63,2176.26,Nine_eleven
2008-03-01,7655.3,California; CA,7970.46,4474.53,2630.89,4538.78,4081.68,Financial_crisis
2009-10-01,8471.5,California; CA,6220.75,3301.81,1827.09,3328.24,3177.54,Financial_crisis
2009-06-01,8440.9,California; CA,6266.75,3329.26,1860.39,3354.75,3212.88,Financial_crisis
2008-11-01,8017.9,California; CA,6846.69,3691.71,2110.54,3725.21,3523.67,Financial_crisis
2020-09-01,18605.0,California; CA,10899.09,5951.17,3583.85,6044.29,5290.05,Pandemic
2008-12-01,8194.1,California; CA,6708.96,3605.07,2054.32,3636.82,3448.81,Financial_crisis
